transaction_id,account_id,transaction_date,amount,transaction_type
3812,528,2025-08-01,23091.02,Deposit
3813,109,2025-07-15,4542.24,Deposit
3814,862,2025-04-14,8002.09,Deposit
3815,646,2025-05-25,40182.15,Withdrawal
3816,98,2025-08-01,42496.01,Deposit
3817,241,2025-11-13,18531.91,Withdrawal
3818,923,2025-08-28,7415.63,Deposit
3819,86,2025-12-03,48802.96,Deposit
3820,749,2026-03-02,41830.39,Withdrawal
3821,951,2025-06-07,33108.17,Deposit
3822,835,2026-03-10,41035.39,Deposit
3823,994,2026-03-15,27376.25,Withdrawal
3824,916,2025-03-25,13075.78,Deposit
3825,165,2025-07-11,37915.85,Withdrawal
3826,970,2025-12-11,44020.85,Withdrawal
3827,535,2025-09-30,25705.95,Deposit
3828,585,2025-05-08,49144.51,Withdrawal
3829,449,2025-08-07,46632.1,Deposit
3830,64,2025-06-28,40612.33,Withdrawal
3831,554,2026-03-10,2436.43,Withdrawal
3832,328,2025-12-14,23716.44,Deposit
3833,849,2025-08-08,42145.37,Deposit
3834,390,2025-06-10,28215.11,Withdrawal
3835,610,2025-12-10,20221.15,Deposit
3836,957,2026-03-10,7975.77,Withdrawal
3837,691,2025-03-26,40875.39,Withdrawal
3838,811,2026-01-07,8350.94,Withdrawal
3839,574,2025-07-22,45200.2,Deposit
3840,475,2026-01-30,36337.65,Withdrawal
3841,593,2025-12-27,47169.18,Withdrawal
3842,681,2025-09-08,31805.89,Withdrawal
3843,45,2025-12-20,29483.2,Deposit
3844,731,2025-12-05,5983.91,Deposit
3845,810,2025-07-06,29090.64,Deposit
3846,364,2026-03-06,21414.77,Withdrawal
3847,922,2026-03-04,27637.22,Deposit
3848,182,2025-12-23,24426.59,Deposit
3849,342,2025-08-27,36170.98,Withdrawal
3850,110,2026-03-10,38973.63,Withdrawal
3851,595,2025-04-28,39913.42,Withdrawal
3852,187,2025-06-24,14713.21,Deposit
3853,907,2025-10-27,30276.87,Withdrawal
3854,719,2026-01-08,32018.73,Withdrawal
3855,393,2025-09-20,27385.24,Withdrawal
3856,959,2025-05-08,30629.02,Deposit
3857,273,2025-07-02,22707.68,Withdrawal
3858,156,2025-06-04,3331.52,Deposit
3859,157,2025-08-31,28085.57,Deposit
3860,396,2025-05-08,7202.75,Withdrawal
3861,594,2025-11-04,38026.46,Withdrawal
3862,282,2025-11-13,27176.72,Deposit
3863,1,2025-05-25,25176.39,Deposit
3864,273,2025-04-06,26777.64,Deposit
3865,629,2026-02-19,2150.29,Withdrawal
3866,141,2026-01-10,49252.12,Withdrawal
3867,492,2026-01-28,7651.8,Withdrawal
3868,617,2026-03-06,28829.94,Withdrawal
3869,23,2025-07-06,31199.63,Deposit
3870,92,2025-08-20,15064.99,Deposit
3871,850,2025-11-17,5736.02,Deposit
3872,367,2025-06-09,33092.94,Deposit
3873,841,2025-07-28,43669.33,Withdrawal
3874,111,2025-10-27,11709.18,Withdrawal
3875,737,2026-01-17,20440.86,Deposit
3876,350,2025-03-27,9410.36,Deposit
3877,45,2025-10-28,45925.7,Withdrawal
3878,570,2025-10-24,25601.07,Withdrawal
3879,341,2025-05-02,39009.97,Deposit
3880,932,2026-02-03,8362.11,Withdrawal
3881,769,2025-03-20,15174.2,Deposit
3882,269,2026-02-06,6316.01,Deposit
3883,440,2025-05-24,15962.4,Deposit
3884,894,2025-08-28,9743.11,Withdrawal
3885,281,2025-08-10,1509.92,Withdrawal
3886,412,2025-08-17,42271.88,Withdrawal
3887,774,2026-01-11,37042.74,Deposit
3888,791,2025-07-19,25837.78,Withdrawal
3889,609,2025-04-22,26958.18,Deposit
3890,560,2025-04-11,27097.99,Deposit
3891,888,2025-05-26,20095.16,Deposit
3892,100,2025-11-13,13647.78,Withdrawal
3893,278,2025-06-16,20743.6,Deposit
3894,807,2025-10-14,11401.06,Withdrawal
3895,638,2025-08-05,9316.93,Withdrawal
3896,642,2025-06-24,18888.94,Withdrawal
3897,560,2025-08-18,21167.04,Deposit
3898,716,2025-04-25,48765.27,Withdrawal
3899,714,2025-08-04,30965.4,Withdrawal
3900,320,2025-12-20,46522.46,Withdrawal
3901,581,2025-05-21,15686.28,Deposit
3902,336,2026-01-12,17080.22,Withdrawal
3903,322,2025-07-02,40198.61,Deposit
3904,114,2025-12-07,6293.43,Deposit
3905,740,2025-11-26,29995.5,Deposit
3906,60,2025-07-13,42256.44,Withdrawal
3907,370,2025-11-29,12395.19,Withdrawal
3908,911,2025-07-26,34768.86,Withdrawal
3909,117,2025-06-17,3612.14,Deposit
3910,433,2025-06-19,34170.03,Deposit
3911,233,2025-10-22,41642.95,Withdrawal
3912,213,2025-05-15,21120.32,Deposit
3913,421,2025-10-15,48795.63,Deposit
3914,103,2025-06-15,25781.92,Withdrawal
3915,336,2025-04-13,18682.18,Deposit
3916,389,2025-10-01,24326.86,Deposit
3917,26,2025-04-11,29746.46,Withdrawal
3918,827,2026-01-25,6880.75,Withdrawal
3919,184,2026-02-25,2443.22,Withdrawal
3920,385,2025-04-06,34152.18,Withdrawal
3921,805,2025-06-24,45161.18,Withdrawal
3922,442,2025-08-19,24925.42,Deposit
3923,335,2025-11-05,39479.98,Withdrawal
3924,166,2026-02-20,816.32,Withdrawal
3925,323,2025-09-21,21237.18,Withdrawal
3926,502,2025-09-14,37837.69,Withdrawal
3927,551,2026-01-21,44633.93,Withdrawal
3928,802,2026-01-27,47654.27,Withdrawal
3929,988,2025-08-25,11114.56,Deposit
3930,436,2025-03-30,6629.71,Withdrawal
3931,265,2026-02-23,39966.61,Withdrawal
3932,803,2025-07-16,6627.23,Deposit
3933,789,2026-01-09,20994.83,Withdrawal
3934,56,2026-03-11,5509.09,Withdrawal
3935,619,2025-07-17,30451.18,Deposit
3936,948,2025-03-29,2779.58,Withdrawal
3937,165,2025-09-13,42793.22,Deposit
3938,180,2025-11-02,7692.58,Deposit
3939,987,2025-10-27,38125.62,Withdrawal
3940,439,2025-12-23,48220.27,Withdrawal
3941,711,2026-02-19,32866.54,Withdrawal
3942,411,2025-08-28,6803.39,Withdrawal
3943,628,2026-03-14,3459.88,Deposit
3944,107,2025-04-07,4045.35,Withdrawal
3945,727,2025-12-31,49176.35,Deposit
3946,382,2025-10-22,45544.87,Withdrawal
3947,547,2025-03-18,39864.41,Withdrawal
3948,62,2026-03-11,405.35,Deposit
3949,111,2025-11-22,23781.81,Withdrawal
3950,493,2026-02-20,35577.26,Deposit
3951,201,2025-11-20,43743.48,Deposit
3952,592,2025-09-13,29816.67,Withdrawal
3953,455,2025-06-15,46543.19,Deposit
3954,954,2025-10-14,40115.51,Withdrawal
3955,139,2025-07-07,49711.38,Withdrawal
3956,812,2025-08-28,13229.8,Deposit
3957,654,2025-07-09,40618.25,Deposit
3958,151,2025-05-08,36549.3,Deposit
3959,55,2025-07-29,10274.16,Withdrawal
3960,235,2025-12-15,36797.25,Withdrawal
3961,351,2026-01-24,11476.0,Withdrawal
3962,714,2025-08-25,29478.24,Withdrawal
3963,888,2026-03-06,37652.69,Deposit
3964,473,2025-11-13,27749.97,Deposit
3965,378,2025-09-03,49171.71,Deposit
3966,318,2025-06-30,6483.04,Deposit
3967,516,2025-04-22,16282.51,Withdrawal
3968,371,2025-03-19,39866.1,Withdrawal
3969,49,2025-05-08,1668.63,Withdrawal
3970,261,2025-09-28,15344.6,Withdrawal
3971,293,2025-09-28,32645.13,Withdrawal
3972,758,2026-01-30,7367.54,Deposit
3973,866,2026-02-28,44014.72,Deposit
3974,144,2025-06-29,47228.77,Deposit
3975,958,2025-04-16,35674.97,Withdrawal
3976,293,2025-12-18,38510.57,Withdrawal
3977,699,2025-04-01,47010.24,Deposit
3978,462,2026-03-14,21975.58,Withdrawal
3979,783,2025-04-11,10393.37,Withdrawal
3980,661,2025-12-31,32111.63,Deposit
3981,502,2026-02-16,8569.08,Deposit
3982,889,2025-07-14,41646.94,Withdrawal
3983,702,2025-12-28,8568.83,Deposit
3984,920,2025-08-22,23789.17,Deposit
3985,671,2025-12-02,27190.81,Deposit
3986,622,2026-02-23,39223.5,Deposit
3987,847,2025-11-17,2180.96,Withdrawal
3988,732,2026-03-11,31803.55,Deposit
3989,396,2025-07-19,30483.15,Deposit
3990,333,2025-07-03,35987.41,Deposit
3991,274,2025-07-12,31244.04,Deposit
3992,339,2025-04-03,42403.75,Withdrawal
3993,13,2026-03-03,1884.62,Deposit
3994,528,2026-02-09,3549.27,Withdrawal
3995,452,2025-09-07,23761.11,Withdrawal
3996,527,2025-11-13,45259.65,Withdrawal
3997,354,2025-09-04,49446.04,Withdrawal
3998,261,2026-01-13,12794.23,Withdrawal
3999,268,2025-06-12,13168.19,Deposit
4000,846,2025-10-22,26633.67,Withdrawal
4001,705,2026-01-28,3391.27,Deposit
4002,462,2026-01-17,35258.38,Deposit
4003,16,2025-11-07,32125.17,Withdrawal
4004,247,2025-05-23,32218.1,Deposit
4005,151,2025-11-15,26877.88,Withdrawal
4006,896,2025-10-12,26989.45,Withdrawal
4007,824,2025-10-15,31142.74,Withdrawal
4008,601,2026-02-21,26431.92,Deposit
4009,907,2025-05-05,44347.57,Deposit
4010,314,2025-10-28,49661.06,Withdrawal
4011,493,2025-04-02,28980.88,Deposit
4012,858,2025-08-29,24019.13,Withdrawal
4013,860,2026-02-28,22525.77,Deposit
4014,260,2025-10-11,18904.42,Deposit
4015,830,2025-06-03,4568.13,Withdrawal
4016,728,2025-07-05,12706.4,Withdrawal
4017,136,2025-04-08,45237.47,Deposit
4018,607,2025-10-30,22531.57,Deposit
4019,244,2025-09-28,28443.86,Deposit
4020,155,2025-07-28,48791.72,Withdrawal
4021,31,2025-07-22,19655.67,Deposit
4022,967,2025-03-22,44090.02,Deposit
4023,177,2025-04-14,25902.35,Deposit
4024,729,2025-11-12,28945.9,Deposit
4025,172,2025-07-26,7370.71,Deposit
4026,836,2025-10-24,5936.95,Deposit
4027,236,2025-09-09,8868.88,Deposit
4028,17,2025-08-10,3245.24,Withdrawal
4029,473,2025-04-13,21755.13,Deposit
4030,47,2025-05-13,45511.03,Withdrawal
4031,733,2026-03-02,19373.07,Deposit
4032,561,2025-10-28,4272.21,Withdrawal
4033,194,2025-10-14,18696.3,Deposit
4034,296,2026-03-10,3179.42,Deposit
4035,920,2025-12-11,27696.32,Withdrawal
4036,666,2026-03-05,12274.03,Deposit
4037,604,2025-12-05,25565.7,Deposit
4038,806,2025-10-20,24181.13,Withdrawal
4039,802,2025-10-01,37578.65,Deposit
4040,200,2025-04-05,15811.61,Withdrawal
4041,888,2025-08-31,49123.86,Withdrawal
4042,853,2025-06-11,33846.43,Deposit
4043,36,2025-06-16,282.13,Deposit
4044,469,2026-01-30,41781.52,Withdrawal
4045,938,2025-09-10,9200.73,Withdrawal
4046,837,2025-06-02,40797.46,Withdrawal
4047,976,2025-11-15,37135.51,Withdrawal
4048,449,2025-04-23,41721.15,Withdrawal
4049,21,2025-12-15,45156.68,Deposit
4050,447,2026-02-01,21699.26,Withdrawal
4051,433,2026-02-01,13506.76,Deposit
4052,14,2025-03-21,45258.86,Withdrawal
4053,939,2025-09-22,18611.33,Deposit
4054,726,2025-11-19,4605.78,Deposit
4055,289,2025-11-21,179.12,Withdrawal
4056,555,2025-09-25,16264.16,Withdrawal
4057,629,2025-05-23,40915.45,Withdrawal
4058,791,2025-09-21,30968.83,Deposit
4059,536,2025-07-12,30797.26,Withdrawal
4060,792,2025-05-18,28128.72,Deposit
4061,441,2025-05-30,21042.55,Deposit
4062,302,2025-04-07,27742.66,Withdrawal
4063,548,2025-10-29,36308.22,Withdrawal
4064,164,2025-05-04,19481.87,Withdrawal
4065,804,2025-05-04,869.79,Deposit
4066,553,2025-11-14,21729.11,Deposit
4067,484,2025-08-07,26504.02,Withdrawal
4068,801,2026-03-14,30756.82,Withdrawal
4069,32,2025-12-20,18612.69,Withdrawal
4070,185,2025-11-01,18214.77,Deposit
4071,584,2026-01-30,22778.09,Withdrawal
4072,24,2025-10-03,34691.35,Deposit
4073,130,2025-12-08,1211.62,Deposit
4074,136,2025-04-11,21637.49,Withdrawal
4075,466,2025-11-06,42478.58,Deposit
4076,390,2025-04-06,833.16,Deposit
4077,567,2025-06-21,42753.55,Withdrawal
4078,957,2026-01-01,7046.09,Deposit
4079,803,2025-10-05,23103.18,Withdrawal
4080,523,2025-09-27,15786.29,Deposit
4081,472,2026-02-25,24384.23,Withdrawal
4082,724,2025-12-27,4601.6,Deposit
4083,500,2025-12-31,14910.21,Deposit
4084,803,2025-11-24,3823.95,Deposit
4085,288,2025-03-15,4685.91,Withdrawal
4086,963,2025-03-29,6974.76,Withdrawal
4087,182,2025-04-06,8219.67,Withdrawal
4088,343,2026-03-09,25660.12,Deposit
4089,461,2025-03-27,2764.39,Withdrawal
4090,739,2025-09-16,36597.42,Withdrawal
4091,939,2025-05-06,6681.33,Withdrawal
4092,698,2025-07-22,14753.06,Withdrawal
4093,854,2025-04-18,41766.92,Withdrawal
4094,446,2025-07-04,38997.16,Deposit
4095,3,2026-03-09,42261.6,Deposit
4096,130,2025-05-13,42243.75,Withdrawal
4097,509,2025-12-15,41542.18,Deposit
4098,961,2026-02-12,36742.43,Deposit
4099,648,2025-05-17,20024.99,Withdrawal
4100,420,2026-01-10,13827.94,Deposit
4101,471,2025-12-24,8666.69,Deposit
4102,286,2025-10-07,42396.15,Withdrawal
4103,182,2025-05-15,25204.62,Withdrawal
4104,909,2026-01-04,36083.86,Withdrawal
4105,6,2025-06-20,3014.7,Withdrawal
4106,533,2025-12-04,32632.29,Deposit
4107,165,2025-10-19,34473.48,Withdrawal
4108,247,2025-11-25,4595.46,Withdrawal
4109,75,2025-04-24,19535.36,Withdrawal
4110,7,2025-06-28,24125.37,Deposit
4111,806,2025-10-01,17636.47,Deposit
4112,94,2025-05-13,5896.82,Withdrawal
4113,999,2025-10-19,151.18,Deposit
4114,865,2025-12-31,23244.71,Deposit
4115,836,2025-04-27,32881.17,Withdrawal
4116,191,2025-12-23,21427.44,Deposit
4117,762,2025-12-18,18200.09,Withdrawal
4118,55,2025-04-28,41058.69,Deposit
4119,205,2026-02-05,2288.12,Withdrawal
4120,73,2025-05-09,40502.13,Withdrawal
4121,697,2025-04-23,833.82,Withdrawal
4122,263,2026-01-03,45311.94,Deposit
4123,899,2026-03-14,25258.58,Withdrawal
4124,576,2026-02-05,35597.69,Withdrawal
4125,233,2025-11-26,40555.34,Deposit
4126,817,2025-09-07,28417.6,Withdrawal
4127,424,2025-12-20,29695.59,Deposit
4128,886,2025-08-25,42887.42,Withdrawal
4129,135,2025-09-11,29799.38,Withdrawal
4130,980,2025-11-19,23663.65,Deposit
4131,424,2025-10-06,41832.99,Deposit
4132,983,2025-04-29,31257.82,Deposit
4133,486,2026-01-13,10189.01,Withdrawal
4134,831,2025-10-07,26967.15,Deposit
4135,924,2025-06-04,38548.57,Deposit
4136,37,2025-08-06,12965.06,Deposit
4137,158,2025-11-04,17654.57,Withdrawal
4138,228,2025-10-26,34261.66,Deposit
4139,480,2025-04-22,44630.85,Deposit
4140,995,2026-02-28,44094.27,Withdrawal
4141,449,2025-09-29,12876.08,Deposit
4142,346,2025-10-06,43580.72,Deposit
4143,431,2025-11-22,26543.99,Withdrawal
4144,883,2025-07-22,13723.12,Withdrawal
4145,40,2026-02-16,37292.06,Withdrawal
4146,199,2025-08-17,29455.47,Deposit
4147,735,2025-07-19,49823.15,Withdrawal
4148,954,2025-09-04,27142.91,Deposit
4149,561,2026-01-24,15251.62,Deposit
4150,326,2025-10-31,40030.08,Withdrawal
4151,944,2025-12-10,49071.72,Withdrawal
4152,416,2025-11-16,45758.72,Deposit
4153,339,2026-02-14,16766.23,Withdrawal
4154,836,2026-01-16,22272.24,Withdrawal
4155,722,2025-09-07,2601.04,Withdrawal
4156,460,2025-09-24,31031.74,Withdrawal
4157,82,2025-03-17,18274.68,Withdrawal
4158,164,2026-03-04,10378.9,Deposit
4159,747,2025-10-16,41250.13,Deposit
4160,554,2025-06-30,46852.18,Withdrawal
4161,110,2025-06-03,2221.01,Withdrawal
4162,749,2025-03-15,1475.06,Deposit
4163,911,2025-05-31,11755.19,Deposit
4164,103,2025-07-20,23188.72,Withdrawal
4165,98,2025-06-26,30091.25,Deposit
4166,146,2025-06-10,16493.84,Withdrawal
4167,722,2025-05-31,47127.23,Withdrawal
4168,56,2025-09-08,34368.21,Deposit
4169,173,2025-03-28,31728.91,Withdrawal
4170,735,2025-09-29,31087.03,Deposit
4171,323,2025-11-01,40896.87,Withdrawal
4172,716,2025-10-23,47030.79,Deposit
4173,1,2025-06-24,44659.14,Deposit
4174,187,2026-02-28,21943.1,Withdrawal
4175,804,2025-11-24,39714.92,Withdrawal
4176,893,2026-03-04,48102.75,Deposit
4177,162,2025-07-17,43010.59,Deposit
4178,81,2025-08-21,16043.43,Withdrawal
4179,220,2025-07-04,43154.9,Deposit
4180,929,2025-05-09,43937.54,Withdrawal
4181,451,2025-07-30,31722.45,Withdrawal
4182,33,2026-01-12,21959.28,Deposit
4183,979,2026-01-26,41754.2,Deposit
4184,784,2026-02-11,22202.82,Deposit
4185,865,2025-03-30,6543.84,Deposit
4186,954,2025-08-16,17757.89,Withdrawal
4187,660,2025-06-13,1499.71,Deposit
4188,683,2026-02-28,37574.71,Deposit
4189,50,2026-02-25,585.17,Withdrawal
4190,295,2025-08-25,47873.89,Deposit
4191,994,2025-06-08,15272.72,Deposit
4192,209,2026-02-09,34532.47,Deposit
4193,4,2026-01-06,13943.96,Deposit
4194,961,2025-12-18,1668.49,Deposit
4195,439,2025-04-08,2375.8,Withdrawal
4196,66,2026-02-10,3693.23,Withdrawal
4197,642,2025-08-20,30710.2,Deposit
4198,979,2025-08-31,11146.93,Withdrawal
4199,902,2025-06-25,30807.14,Deposit
4200,983,2025-05-07,27317.62,Withdrawal
4201,779,2025-11-17,37527.13,Withdrawal
4202,703,2025-04-03,28397.4,Deposit
4203,47,2025-12-02,18131.16,Deposit
4204,35,2025-12-31,3060.31,Withdrawal
4205,584,2025-05-06,47034.45,Deposit
4206,660,2025-06-15,1059.16,Withdrawal
4207,966,2026-02-18,45708.96,Deposit
4208,76,2025-11-27,27382.09,Withdrawal
4209,489,2025-05-09,13212.12,Deposit
4210,491,2026-01-27,25097.6,Deposit
4211,734,2025-10-25,44499.2,Deposit
4212,679,2025-05-16,9772.89,Withdrawal
4213,315,2026-01-06,29094.55,Withdrawal
4214,883,2025-12-12,11328.91,Deposit
4215,403,2025-12-14,24589.75,Withdrawal
4216,777,2025-03-26,42418.51,Deposit
4217,343,2026-02-01,16471.78,Deposit
4218,165,2025-03-29,31680.87,Deposit
4219,75,2025-10-16,24712.19,Withdrawal
4220,321,2025-08-20,12829.68,Withdrawal
4221,189,2025-08-13,14364.87,Withdrawal
4222,551,2025-10-27,12813.08,Deposit
4223,643,2026-03-11,9419.83,Deposit
4224,225,2025-08-07,39484.91,Withdrawal
4225,339,2025-12-26,42814.97,Deposit
4226,16,2026-01-13,36887.72,Deposit
4227,586,2025-12-12,2087.71,Withdrawal
4228,860,2025-09-11,33870.67,Withdrawal
4229,251,2025-12-08,380.37,Withdrawal
4230,523,2025-10-15,12738.52,Deposit
4231,156,2026-01-09,44331.28,Deposit
4232,91,2025-04-16,19262.9,Withdrawal
4233,226,2025-05-22,39749.46,Deposit
4234,289,2025-09-04,44829.6,Withdrawal
4235,981,2025-12-19,48766.28,Withdrawal
4236,343,2025-05-12,37736.43,Withdrawal
4237,332,2025-09-10,42874.77,Deposit
4238,90,2025-10-11,8632.5,Withdrawal
4239,320,2025-05-14,8457.61,Deposit
4240,237,2026-01-19,47667.24,Deposit
4241,430,2025-10-26,33584.72,Deposit
4242,817,2025-09-06,522.72,Deposit
4243,469,2025-12-25,18565.2,Deposit
4244,80,2026-02-05,12866.14,Withdrawal
4245,912,2025-07-03,1330.74,Deposit
4246,2,2025-10-22,45375.81,Deposit
4247,94,2025-11-26,40077.54,Deposit
4248,232,2025-09-25,35713.34,Deposit
4249,186,2025-03-16,9533.35,Deposit
4250,102,2025-08-25,32387.04,Deposit
4251,70,2025-12-24,17693.32,Deposit
4252,535,2025-10-07,28685.25,Withdrawal
4253,741,2025-09-13,313.37,Withdrawal
4254,580,2025-08-25,4813.72,Deposit
4255,792,2025-12-16,5692.02,Withdrawal
4256,217,2025-09-22,26822.97,Withdrawal
4257,564,2025-10-04,27575.0,Withdrawal
4258,583,2026-02-15,37506.27,Withdrawal
4259,172,2025-03-15,35228.49,Deposit
4260,391,2026-03-12,27845.05,Deposit
4261,726,2025-12-02,2612.16,Withdrawal
4262,940,2025-08-05,11893.03,Deposit
4263,69,2025-04-30,27419.7,Withdrawal
4264,624,2026-01-19,47135.98,Withdrawal
4265,921,2025-09-11,8701.67,Withdrawal
4266,340,2025-05-27,48076.1,Withdrawal
4267,888,2026-01-20,2765.68,Deposit
4268,527,2025-07-26,6991.3,Withdrawal
4269,167,2025-09-20,160.84,Deposit
4270,565,2025-07-07,10766.2,Withdrawal
4271,550,2026-01-22,6460.3,Deposit
4272,139,2025-04-26,33158.02,Deposit
4273,61,2025-12-22,12672.9,Withdrawal
4274,286,2026-01-28,24415.01,Withdrawal
4275,671,2026-01-10,10649.98,Deposit
4276,947,2025-12-18,37490.37,Deposit
4277,68,2025-09-05,21130.86,Withdrawal
4278,592,2025-06-10,30161.93,Deposit
4279,718,2025-04-16,609.37,Deposit
4280,754,2026-03-07,31402.41,Deposit
4281,131,2025-07-05,1902.17,Deposit
4282,52,2026-02-24,13922.21,Deposit
4283,225,2026-02-01,42633.53,Deposit
4284,735,2025-04-04,22001.44,Withdrawal
4285,871,2025-12-26,46525.34,Deposit
4286,250,2026-02-16,18709.24,Deposit
4287,43,2026-03-04,44935.71,Deposit
4288,516,2025-08-04,4767.5,Withdrawal
4289,908,2025-05-24,2447.04,Withdrawal
4290,406,2025-11-22,9932.37,Deposit
4291,353,2026-01-22,35790.84,Deposit
4292,958,2025-05-04,41426.02,Withdrawal
4293,471,2025-07-30,17857.36,Deposit
4294,626,2025-05-20,26909.73,Deposit
4295,787,2025-06-04,3644.78,Deposit
4296,668,2026-03-05,8178.77,Deposit
4297,426,2026-01-04,34163.55,Deposit
4298,481,2026-01-26,14997.04,Deposit
4299,882,2025-05-14,47250.02,Deposit
4300,123,2026-01-23,47211.21,Deposit
4301,270,2025-04-15,12472.28,Withdrawal
4302,69,2026-02-27,31042.43,Withdrawal
4303,167,2025-06-27,7626.7,Deposit
4304,821,2026-01-01,43444.85,Deposit
4305,430,2025-04-22,24393.71,Deposit
4306,376,2025-08-02,20352.55,Withdrawal
4307,993,2025-04-21,42077.8,Withdrawal
4308,472,2026-02-02,47706.93,Deposit
4309,393,2025-05-31,11770.01,Withdrawal
4310,953,2025-04-23,7733.29,Withdrawal
4311,371,2025-05-18,18147.36,Withdrawal
4312,596,2025-11-08,14418.29,Withdrawal
4313,308,2025-09-13,32835.75,Withdrawal
4314,989,2025-12-26,21631.11,Deposit
4315,702,2025-12-07,15377.86,Deposit
4316,735,2025-11-28,11313.51,Withdrawal
4317,353,2026-02-04,525.95,Withdrawal
4318,172,2025-10-18,22735.41,Deposit
4319,867,2026-02-10,8530.27,Deposit
4320,445,2026-01-08,44115.0,Deposit
4321,91,2025-03-16,14846.33,Deposit
4322,262,2025-11-17,10900.46,Withdrawal
4323,682,2026-01-23,6958.53,Withdrawal
4324,964,2025-06-19,32761.85,Withdrawal
4325,273,2025-05-23,33707.96,Deposit
4326,696,2025-10-23,25782.89,Deposit
4327,547,2025-12-18,36774.11,Deposit
4328,758,2025-09-09,31176.46,Withdrawal
4329,152,2025-05-16,32009.55,Withdrawal
4330,930,2025-07-23,41050.96,Deposit
4331,674,2025-10-21,30079.18,Withdrawal
4332,270,2025-12-24,11108.1,Withdrawal
4333,825,2025-08-13,12047.15,Deposit
4334,738,2025-08-15,48288.12,Withdrawal
4335,970,2025-03-20,23100.56,Deposit
4336,911,2025-07-31,18345.1,Deposit
4337,374,2025-04-13,26628.27,Deposit
4338,252,2026-01-22,13111.03,Deposit
4339,973,2025-11-11,40780.3,Deposit
4340,80,2026-01-01,4026.41,Withdrawal
4341,869,2025-07-08,33456.21,Withdrawal
4342,416,2026-02-28,1496.67,Withdrawal
4343,379,2025-06-11,43192.0,Withdrawal
4344,939,2026-01-16,34522.47,Withdrawal
4345,512,2025-06-18,16608.18,Withdrawal
4346,412,2025-12-09,29382.64,Withdrawal
4347,740,2026-01-06,38627.23,Withdrawal
4348,970,2026-03-12,10048.48,Deposit
4349,448,2026-01-27,18598.87,Withdrawal
4350,878,2025-04-25,13615.64,Withdrawal
4351,954,2026-01-26,36433.86,Withdrawal
4352,986,2026-02-15,40363.97,Withdrawal
4353,214,2026-03-15,45306.64,Deposit
4354,81,2025-06-18,8936.45,Withdrawal
4355,379,2025-03-21,1204.09,Deposit
4356,587,2025-12-29,16668.82,Withdrawal
4357,521,2025-09-06,4468.16,Withdrawal
4358,190,2025-10-10,38044.85,Deposit
4359,331,2025-11-10,39347.72,Withdrawal
4360,590,2025-10-02,19126.21,Withdrawal
4361,865,2025-08-10,22389.55,Deposit
4362,874,2026-02-05,46139.63,Deposit
4363,465,2026-03-07,43518.78,Withdrawal
4364,140,2025-09-13,12055.91,Deposit
4365,273,2026-01-29,9161.47,Deposit
4366,956,2025-06-04,40700.52,Deposit
4367,684,2025-11-25,47687.48,Deposit
4368,254,2025-08-31,39652.66,Deposit
4369,964,2026-01-21,20831.26,Deposit
4370,309,2026-02-10,38859.9,Withdrawal
4371,219,2025-10-20,35947.88,Deposit
4372,464,2026-02-28,28371.91,Deposit
4373,674,2025-07-20,38538.96,Deposit
4374,107,2025-10-01,48056.42,Deposit
4375,31,2025-10-14,26754.48,Deposit
4376,508,2025-08-19,47013.32,Withdrawal
4377,942,2025-05-19,8433.91,Deposit
4378,82,2025-10-26,18481.18,Withdrawal
4379,95,2025-07-01,45815.9,Withdrawal
4380,326,2026-01-24,7905.28,Withdrawal
4381,836,2025-11-10,48476.1,Withdrawal
4382,757,2025-10-24,44823.43,Withdrawal
4383,911,2025-05-24,45301.59,Withdrawal
4384,266,2026-03-08,13426.26,Withdrawal
4385,50,2025-04-29,5710.19,Deposit
4386,659,2025-06-04,48247.18,Deposit
4387,709,2026-01-23,26498.93,Withdrawal
4388,897,2025-12-28,37124.4,Deposit
4389,228,2025-11-14,45256.37,Withdrawal
4390,464,2026-01-28,6689.64,Withdrawal
4391,410,2025-07-05,34130.23,Withdrawal
4392,193,2025-08-05,9829.46,Deposit
4393,115,2025-03-30,14005.0,Deposit
4394,662,2025-08-27,41388.01,Withdrawal
4395,835,2026-01-23,7709.78,Withdrawal
4396,955,2025-09-28,26896.79,Deposit
4397,950,2025-12-13,46808.94,Withdrawal
4398,665,2025-11-15,26005.29,Deposit
4399,38,2025-10-18,1363.33,Deposit
4400,496,2025-09-17,42831.11,Deposit
4401,747,2026-01-09,6488.38,Withdrawal
4402,191,2025-03-18,16057.45,Deposit
4403,123,2025-11-07,21328.59,Withdrawal
4404,233,2025-04-10,48386.21,Deposit
4405,788,2025-04-24,45931.8,Withdrawal
4406,542,2025-09-07,40325.54,Deposit
4407,507,2026-01-31,49673.38,Deposit
4408,204,2025-12-16,6168.99,Withdrawal
4409,638,2025-11-20,17358.57,Deposit
4410,531,2025-09-24,38800.72,Deposit
4411,929,2026-01-31,36070.21,Deposit
4412,590,2025-07-27,36340.09,Withdrawal
4413,803,2025-09-06,12381.95,Deposit
4414,737,2025-07-30,18739.09,Withdrawal
4415,848,2026-01-09,44673.24,Deposit
4416,932,2025-10-20,11808.1,Deposit
4417,155,2025-11-20,32032.84,Withdrawal
4418,233,2025-05-14,34995.59,Deposit
4419,916,2026-02-25,26158.4,Deposit
